amount,old_balance_orig,new_balance_orig,old_balance_dest,new_balance_dest,hour_of_day,day_of_week,is_fraud,customer_id,transaction_id,time_since_last_transaction,unusual_location,unusual_device,timestamp,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
920.4501039656475,4053.1525030129305,3132.702399047283,3530.6788642108727,4405.106462978238,10,5,0,18852,TX00008468,1.198969056277396,0,0,2025-03-16 07:53:05.238523960,False,False,True,False
205.5474046856147,2857.72569380915,2652.1782891235353,4050.8808226878605,4246.150857139194,17,5,0,31588,TX00000275,20.155327819173014,0,0,2025-03-07 21:19:42.718271732,True,False,False,False
85.68661905386756,1448.1143111152835,1362.4276920614159,9749.228519565624,9830.630807666797,16,4,0,45464,TX00002474,2.177505312377359,1,0,2025-03-20 06:56:03.456345558,False,False,True,False
384.6629363068725,7168.637850389567,6783.974914082694,3323.253047099372,3688.682836590901,14,4,0,77571,TX00005490,10.261476525294402,0,0,2025-03-11 03:53:18.199820042,False,False,True,False
207.5580272231474,5687.173456168994,5479.615428945846,6000.7821377231585,6197.962263585148,19,5,0,84618,TX00004772,10.294518803926735,0,0,2025-03-22 13:43:54.383438349,True,False,False,False
691.5175776825149,7644.1093174021025,6952.591739719588,3173.0093148361784,3829.9510136345675,0,3,0,92653,TX00002108,16.402821764851375,0,0,2025-03-26 08:36:17.497749805,True,False,False,False
1017.7081378444312,2215.4911093998685,1197.7829715554371,8486.574561978872,9453.397292931082,15,1,0,73442,TX00007501,3.3832462137902173,0,0,2025-03-24 06:50:52.385238409,False,False,True,False
560.1378894241187,6051.650709816105,5491.512820391986,7212.076735109557,7744.20773006247,8,3,0,97745,TX00004415,25.446644848993778,0,0,2025-03-18 13:53:24.680468082,False,False,False,True
14.848432986336661,3934.556340048213,3919.707907061876,6068.951412484546,6083.057423821566,12,3,0,77271,TX00008139,7.635156700928802,0,1,2025-03-28 13:23:10.099009991,False,False,True,False
1191.783975790322,3497.156028293566,2305.372052503244,3290.9683825086504,4423.163159509457,22,4,0,21405,TX00008661,5.807560462520744,0,1,2025-03-04 14:24:31.107110739,False,True,False,False
210.53200994408473,2813.7503578152587,2603.218347871174,2641.750149254942,2841.7555587018223,19,3,0,84294,TX00008240,10.068128372070259,0,0,2025-03-18 13:14:31.647164822,True,False,False,False
602.176764920149,8580.903054217733,7978.726289297584,4186.170778294203,4758.238704968345,11,4,0,83912,TX00002418,6.352048712226069,0,0,2025-03-19 19:37:44.986498594,False,False,True,False
970.5556956417663,5888.792491908805,4918.236796267038,4719.863019978308,5641.890930837986,14,1,0,20691,TX00008772,6.45916503777527,0,0,2025-03-26 12:25:16.471647263,False,True,False,False
504.28192035093025,4352.6911265323715,3848.4092061814413,1490.992383991863,1970.0602083252468,7,5,0,92974,TX00002237,3.1362110369856233,0,1,2025-03-12 17:28:34.131413221,False,True,False,False
891.0523795804277,2244.722202492225,1353.6698229117972,3671.844874415627,4518.344635017033,22,3,0,31641,TX00003768,13.104194967108516,0,0,2025-03-19 14:52:36.075607538,False,True,False,False
600.5951769191923,1836.7746719599659,1236.1794950407734,3175.447534854697,3746.0129529279297,4,5,0,71518,TX00009792,4.493246178914921,0,0,2025-03-23 08:31:32.349234819,False,False,False,True
979.5370075909852,4684.918746042226,3705.3817384512413,658.908534648927,658.908534648927,0,4,1,53394,TX00009990,0.5992969374084225,0,0,2025-03-31 00:00:00.000000000,False,False,False,True
2101.93525927571,5132.274486742179,3030.339227466469,53.900458257949644,2155.8357175336596,3,4,1,19896,TX00009966,1.31713141810116,1,1,2025-03-07 12:36:56.381638050,True,False,False,False
573.4871279516012,6440.070064458969,5866.582936507368,11086.690111311029,11631.50288286505,18,2,0,95505,TX00007324,6.32493207197379,0,0,2025-03-18 08:29:22.736273527,True,False,False,False
318.2855230989985,7547.49730488552,7229.211781786522,3002.2036360237566,3304.574882967805,12,2,0,43070,TX00001384,20.404644765850136,0,0,2025-03-09 05:00:42.124212503,False,False,True,False
756.6666977062137,9904.16077206756,9147.494074361346,7333.532460314711,8052.365823135614,5,6,0,54462,TX00003102,10.033426029390835,0,1,2025-03-08 10:56:16.417641878,True,False,False,False
567.2704233605875,12207.36707198168,11640.096648621093,2473.116622212358,3012.0235244049163,14,5,0,93901,TX00003922,0.9295635628857264,0,0,2025-03-27 16:12:57.677767754,False,False,False,True
542.9918915000011,2734.9943324625065,2192.0024409625053,7117.867654719937,7633.709951644938,10,5,0,81852,TX00006686,0.22224348735926994,0,0,2025-03-11 05:24:01.944194317,False,False,False,True
39.4879257402921,5276.730709763865,5237.242784023573,1800.8629747162674,1838.376504169545,1,0,0,63546,TX00003195,4.160359155287,0,0,2025-03-12 10:46:46.120612144,False,False,True,False
382.50542977346265,6301.726002701186,5919.220572927724,3523.993741075061,3887.3738993598504,3,1,0,62441,TX00001942,3.504147508661216,0,0,2025-03-23 13:33:58.163816452,False,False,True,False
599.9691604970066,6623.797399886101,6023.828239389094,4550.014948614697,5119.985651086853,11,5,0,58052,TX00007714,3.8428772733000023,0,0,2025-03-08 02:52:23.114311457,False,False,True,False
0.0,5541.288272649809,5547.839829070359,5697.439612878101,5691.215634278578,14,1,0,47787,TX00004897,17.239575430835355,0,0,2025-03-15 16:06:54.761476040,False,True,False,False
0.0,4847.365964636579,4854.567452918514,7360.848357629731,7354.006943761892,17,3,0,64392,TX00004783,4.266601229335791,0,0,2025-03-07 08:39:18.955895662,False,False,True,False
1118.4510729909193,4938.478320586697,3820.0272475957777,5423.36046383782,6485.888983179193,18,3,0,77990,TX00001497,6.9457736970718384,0,0,2025-03-21 04:49:28.136813641,False,False,True,False
1441.324560097998,3557.814114447915,2116.489554349917,3491.4822072731095,4860.7405393662075,9,6,0,38796,TX00001958,7.826369522982043,0,1,2025-03-01 16:25:03.510350942,True,False,False,False
513.3708832667814,5115.231083759694,4601.860200492913,5948.571822626913,6436.274161730355,9,2,0,44659,TX00009172,6.220982818480286,0,1,2025-03-12 03:17:26.624662399,False,False,True,False
695.2897036338325,3200.539409952291,2505.2497063184583,6557.749623584873,7218.2748420370135,8,2,0,33834,TX00009746,1.5661364135284106,0,0,2025-03-29 13:34:50.009001017,False,True,False,False
1210.7861902434493,5620.010055936739,4409.22386569329,5335.069748657711,6485.316629388988,19,2,0,58558,TX00007333,14.46337390214598,0,0,2025-03-22 04:09:17.335733652,False,False,False,True
502.6573111006686,6556.199388360387,6053.542077259719,2393.95629467169,2871.480740217325,12,5,0,40188,TX00007950,4.6123443894177445,0,1,2025-03-14 23:46:10.477047682,False,False,True,False
0.0,5785.137399501151,6134.784078934322,5780.356455119138,5448.192109657626,0,2,0,99917,TX00003018,2.2190619239461093,0,0,2025-03-09 05:09:20.576057673,True,False,False,False
213.614569414982,7459.027731419446,7245.4131620044645,4349.470528371838,4552.40436931607,5,6,0,23957,TX00006747,3.03798610011023,0,0,2025-03-19 16:44:55.949594975,False,False,False,True
227.73090138752065,3788.5241397375567,3560.793238350036,3980.7707930541533,4197.115149372298,18,0,0,30836,TX00000514,4.34309640032941,0,0,2025-03-22 21:34:50.009001017,False,False,True,False
518.025798384549,7024.6364632723535,6506.610664887805,5500.978008511434,5993.102516976756,17,1,0,61379,TX00003935,14.96914859688423,0,0,2025-03-30 17:44:07.344734430,False,False,False,True
383.44376744509725,5622.564697871907,5239.1209304268095,5273.725796139088,5637.99737521193,3,4,0,74015,TX00003026,13.62660064722736,0,0,2025-03-22 09:11:43.150315046,False,True,False,False
909.2421289921533,3088.3352873694134,2179.09315837726,2722.974161480864,3586.75418402341,9,5,0,25479,TX00001200,0.32168665451453515,0,0,2025-03-17 20:32:11.233123302,False,False,False,True
886.4227174557133,4491.062223198568,3604.639505742855,5938.424935271889,6780.526516854817,2,5,0,67114,TX00005029,23.039302450343136,0,0,2025-03-12 00:28:56.813681364,True,False,False,False
35.729061759106685,5044.6101831300675,5008.8811213709605,3998.043516976604,4031.9861256477557,20,5,0,72093,TX00009785,6.6031248357885435,0,0,2025-03-18 00:38:27.110711098,False,False,False,True
192.0454101766819,3889.5757182413254,3697.5303080646436,2589.416236264359,2771.859375932207,20,6,0,83697,TX00000922,1.1063526457652517,1,0,2025-03-03 23:47:28.244824409,False,False,False,True
431.18530044335984,4657.487113368594,4226.301812925234,4121.260793052915,4530.886828474107,15,0,0,13757,TX00004650,1.1287345526901584,0,0,2025-03-14 16:55:44.014401436,False,False,True,False
576.8511817082834,5975.783478282515,5398.932296574231,2534.888637770392,3082.897260393261,14,4,0,70343,TX00005333,4.77599395062937,0,0,2025-03-02 22:09:23.816381693,False,False,True,False
33.025430402074676,4963.970161421312,4930.944731019237,3057.0135319123765,3088.3876907943472,5,4,0,36731,TX00001077,2.878022776231165,0,0,2025-03-24 09:22:05.292529345,False,False,False,True
995.1718889698543,2830.778042582228,1835.6061536123736,7777.879432169673,8723.292726691036,22,6,0,27226,TX00006769,2.078766615154233,0,0,2025-03-29 04:34:46.768676758,False,False,False,True
489.5175498624102,3060.815514819765,2571.297964957355,6166.0840880821615,6631.125760451451,7,3,0,19694,TX00009411,10.599743656015326,0,0,2025-03-04 16:55:44.014401436,False,False,True,False
389.95267645559375,3876.8856168472944,3486.932940391701,6379.4727542655,6749.927796898314,19,2,0,38584,TX00001672,42.277753902759684,0,0,2025-03-25 17:29:00.054005384,False,False,False,True
993.4903140503851,8566.816692882032,7573.326378831647,4111.0366418756785,5054.852440223544,4,5,0,57867,TX00000475,9.606999844301555,0,0,2025-03-07 07:56:06.696669579,False,False,False,True
0.0,5918.188239904958,5930.956159665737,4918.711930336232,4906.582406563492,16,4,0,99253,TX00009187,3.516127823118311,0,1,2025-03-27 08:34:59.729973078,False,False,False,True
677.6341700854755,5887.697024527151,5210.062854441676,4498.881361560514,5142.633823141716,11,1,0,47437,TX00008840,33.182018618547865,0,0,2025-03-13 01:02:12.853285313,False,False,False,True
344.39998411363695,4794.0504580916395,4449.650473978003,4187.193659645457,4514.373644553412,11,1,0,65017,TX00005759,11.957613790626167,0,0,2025-03-17 00:39:44.878487825,False,False,False,True
159.79394421951258,2528.4785148670926,2368.68457064758,3472.1903077971147,3623.9945548056517,2,0,0,87939,TX00006298,0.4071343667747833,1,0,2025-03-08 14:02:03.132313251,False,False,False,True
98.41826008302536,2012.6441922575755,1914.22593217455,4947.511076699363,5041.008423778237,21,3,0,41689,TX00002479,19.64910691988025,0,0,2025-03-10 00:35:51.575157404,True,False,False,False
1124.7980966329392,4389.10630156746,3264.3082049345207,4134.137077738542,5202.695269539834,14,5,0,62921,TX00005494,7.136512773254823,0,0,2025-03-10 14:08:06.048604965,False,False,True,False
50.29521186247962,2969.179688720152,2918.884476857673,3854.2607409242314,3902.041192193587,10,3,0,83980,TX00003915,11.769307016227913,0,0,2025-03-28 20:26:34.239423990,True,False,False,False
128.26787730382972,5735.62630300615,5607.35842570232,4582.290131237184,4704.144614675823,18,1,0,54659,TX00002139,2.434889911813494,0,0,2025-03-18 22:27:32.565256596,True,False,False,False
792.812215806784,2716.7326651441704,1923.9204493373863,1563.533704680545,2316.70530969699,17,4,0,19234,TX00005455,0.6844418499782234,0,0,2025-03-23 09:36:20.738073826,False,False,False,True
332.86082822833066,4142.932319267109,3810.0714910387783,2545.428709728801,2861.6464965457153,8,5,0,22888,TX00005380,1.7552584977007584,0,0,2025-03-10 18:44:36.507650852,False,False,False,True
999.998977768257,8033.406370610774,7033.407392842517,1800.3382369921294,2750.3372658719736,3,4,0,36901,TX00008986,1.1004329348148765,0,0,2025-03-21 11:13:59.243924379,False,False,True,False
735.076899439582,6150.193569738181,5415.116670298599,4613.071524346924,5311.3945788145265,6,1,0,54874,TX00004024,2.434135108463208,0,0,2025-03-03 10:06:35.319531918,False,False,True,False
345.4344818575272,4733.625120758955,4388.1906389014275,8546.038097030203,8874.200854794854,4,3,0,26409,TX00003486,11.938660491091404,0,0,2025-03-28 00:12:31.755175591,False,True,False,False
946.1738466007782,4283.946253951147,3337.7724073503687,3241.5896784296506,4140.4548327003895,23,0,0,24773,TX00002456,8.473689883023601,0,1,2025-03-25 19:04:03.024302483,False,False,False,True
760.746819316782,7226.624432968248,6465.877613651466,1497.53036767995,2220.2398460308927,8,6,0,31523,TX00002465,19.812040187883756,0,0,2025-03-20 07:00:22.682268143,False,False,False,True
1203.6872485689323,10487.230721286745,9283.543472717813,2291.54565733759,3435.0485434780758,12,5,0,97553,TX00008697,25.36700594440137,0,0,2025-03-01 01:00:29.162916183,False,False,True,False
234.55918579192974,2109.612154738474,1875.0529689465443,3788.952744610331,4011.7839711126644,5,0,0,48828,TX00001370,17.883080930221034,0,0,2025-03-24 08:04:19.225922585,True,False,False,False
0.0,4777.0661651419805,4803.697534335193,2356.1857560529247,2330.8859553193724,4,2,0,25719,TX00006689,0.33059981535094013,0,1,2025-03-22 17:24:14.905490637,False,False,True,False
227.0930634774997,5548.678096539433,5321.585033061933,8497.353073479828,8713.091483783452,14,4,0,72756,TX00007457,40.072276976999206,0,0,2025-03-01 02:26:53.681368113,True,False,False,False
733.4741704755464,5342.682801145313,4609.2086306697665,175.01692464866204,908.4910951242084,18,0,1,49027,TX00009975,2.297598369233407,1,1,2025-03-07 21:06:45.040503979,False,False,False,True
399.85415307319704,6362.686873371769,5962.832720298572,3880.826525682627,4260.687971102165,22,4,0,99443,TX00001902,3.1966554673357104,0,0,2025-03-14 15:33:38.721872091,False,False,True,False
908.0347700540939,6539.6351905168995,5631.600420462805,2529.00954282139,3391.642574372779,3,2,0,45401,TX00004872,2.131750946893283,0,0,2025-03-17 22:07:14.203420401,False,False,True,False
317.4947705961987,10546.793618350963,10229.298847754764,5007.1446715455395,5308.764703611928,23,1,0,99267,TX00004711,1.4653710949086705,0,0,2025-03-14 18:56:42.340234041,True,False,False,False
851.1984887952981,2921.4331495594756,2070.2346607641775,5390.816937331856,6199.455501687389,1,6,0,18653,TX00007887,2.7103651281870307,0,0,2025-03-18 22:36:11.017101765,False,False,False,True
701.4020229351397,6353.0467620168165,5651.644739081677,11677.08075884625,12343.412680634632,14,2,0,57256,TX00001794,12.928532852949523,0,0,2025-03-22 03:39:02.754275322,False,False,False,True
490.68232013872944,4806.941979412631,4316.259659273901,3140.631715697608,3606.779919829401,7,5,0,63159,TX00002875,15.506305122026259,0,0,2025-03-04 17:34:37.047704697,False,True,False,False
141.00032231468123,2938.3913413733453,2797.391019058664,7972.448356186413,8106.39866238536,18,0,0,31178,TX00006218,1.1593321851473322,0,0,2025-03-26 13:04:09.504950523,False,True,False,False
619.7952805157393,2066.5055668389423,1446.710286323203,2393.5796706959068,2982.385187185859,3,0,0,69810,TX00005214,11.24014411623982,0,0,2025-03-11 14:37:02.862286329,False,False,True,False
531.3067812569639,5243.42253502116,4712.115753764196,5386.160905870468,5890.902348064584,8,3,0,45680,TX00002246,4.063072405824071,0,0,2025-03-06 20:03:14.419441938,True,False,False,False
449.3534830429968,3036.533571359899,2587.180088316902,8569.089988043186,8995.975796934033,5,2,0,55559,TX00001742,7.026066760690815,0,0,2025-03-07 02:40:43.204320431,False,False,True,False
656.8506464106499,6108.442310561963,5451.591664151312,5168.924539875523,5792.93265396564,22,5,0,28977,TX00001021,4.805299020676037,0,0,2025-03-25 12:56:48.820882082,False,False,True,False
681.8029854036919,2648.4466602608354,1966.6436748571437,2558.6612598335746,3206.3740959670818,10,2,0,81592,TX00000706,11.232443524841095,0,0,2025-03-02 17:11:17.227722883,False,False,False,True
861.9824464591745,9814.290577897384,8952.308131438209,3633.188654424004,4452.07197856022,11,1,0,63508,TX00004295,7.7624297691706605,0,0,2025-03-12 10:51:05.346534729,False,False,True,False
299.5570855016699,5313.055116199231,5013.498030697561,7149.828535647556,7434.407766874143,0,1,0,24446,TX00005577,30.342609546826612,0,1,2025-03-03 13:08:02.808280945,False,False,True,False
1069.3661877976117,5685.7663422972755,4616.400154499664,7938.996097697847,8954.893976105579,17,2,0,90946,TX00007167,0.10479678831182712,0,0,2025-03-24 12:58:06.588658810,True,False,False,False
958.4994690458736,6439.942708113625,5481.443239067751,7609.745580686153,8520.320076279733,3,2,0,22661,TX00008178,10.991291456645495,0,0,2025-03-20 23:25:26.192619324,False,False,False,True
693.6452543423227,1897.5469222654424,1203.9016679231197,10118.331561577459,10777.294553202666,9,5,0,39889,TX00000909,2.825437635712023,0,0,2025-03-07 21:49:57.299730062,False,True,False,False
322.61456335943166,13295.809436572401,12973.19487321297,2529.3321938572576,2835.8160290487176,12,5,0,61933,TX00005194,0.5966652017018905,0,0,2025-03-02 10:51:05.346534729,True,False,False,False
665.9120257557075,3542.777134082873,2876.8651083271657,1626.582173846198,2259.1985983141203,15,1,0,99250,TX00003078,7.794307392176111,0,0,2025-03-07 20:45:08.910891056,False,False,True,False
403.0772771968926,3263.752286239293,2860.6750090424002,5225.283806757485,5608.207220094533,6,5,0,34763,TX00009367,2.963056059162435,0,0,2025-03-27 07:21:32.889288902,False,True,False,False
811.2619832773698,6111.663920219855,5300.401936942485,4981.011763146181,5751.710647259682,18,4,0,46044,TX00000595,0.9010615769344072,0,0,2025-03-09 20:51:11.827182770,True,False,False,False
422.8099998146631,7038.842913907017,6616.032914092353,5132.61759007761,5534.28708990154,11,6,0,80905,TX00005305,0.4094790035136284,0,0,2025-03-19 09:41:31.809180975,True,False,False,False
615.2196346817922,5832.549356933016,5217.329722251224,2683.459229617004,3267.9178825647064,9,4,0,35999,TX00000441,14.78929373129872,0,1,2025-03-24 15:42:17.173717260,False,False,True,False
230.7021844174838,3782.645733310952,3551.9435488934682,3985.8076557613854,4204.974730957995,4,4,0,39685,TX00007607,3.764646952448886,0,0,2025-03-09 08:02:09.612961292,False,True,False,False
465.9558062353576,4379.418441567556,3913.4626353321987,3128.6950279128623,3571.353043836452,22,4,0,31940,TX00004093,10.407358862619535,0,0,2025-03-23 16:13:49.522952318,True,False,False,False
259.3401775894462,2327.572869647276,2068.23269205783,7857.632198210366,8104.00536692034,1,0,0,73221,TX00006135,25.23636537956679,0,0,2025-03-09 22:39:12.475247622,False,False,False,True
360.9746921562613,4917.982900797029,4557.008208640768,3893.3739526086138,4236.299910157062,2,0,0,79900,TX00000011,17.97114030631726,0,0,2025-03-09 11:29:32.457245827,True,False,False,False
0.0,3822.753319950429,3872.0967834519342,1139.079600790043,1092.2033104636132,7,0,0,95031,TX00003777,16.64485334913496,0,0,2025-03-01 11:22:37.695769548,False,False,True,False
740.3545291964548,7472.2674803724985,6731.912951176044,6237.709042141248,6941.04584487788,13,0,0,90525,TX00009000,11.998951802015917,0,0,2025-03-28 07:15:55.895589590,False,False,False,True
627.2200584555353,4458.577245740785,3831.3571872852494,6410.912146215264,7006.771201748023,23,5,0,50416,TX00003709,2.7697547744666378,0,0,2025-03-14 00:30:40.504050493,False,True,False,False
454.9038619184384,3945.8881056518844,3490.984243733446,8502.188267989926,8934.346936812442,0,4,0,17732,TX00003781,13.632821261719233,0,0,2025-03-06 02:46:20.198019743,True,False,False,False
401.70135602066955,3263.3889652419352,2861.6876092212656,2671.9791283983436,3053.5954166179795,10,6,0,91766,TX00000094,20.64278501412437,0,0,2025-03-17 11:45:05.670567036,False,True,False,False
136.20286021300586,2977.780721605072,2841.577861392066,3226.239581071425,3355.6322982737806,13,5,0,60383,TX00009240,0.9815649101202978,0,0,2025-03-27 00:26:47.200720072,False,True,False,False
116.29077913406411,3595.129600688895,3478.838821554831,11701.523386924178,11811.999627101539,4,6,0,80569,TX00003950,8.838806886866147,0,1,2025-03-29 19:33:25.760576010,False,False,False,True
677.3408353771797,4670.800300669657,3993.4594652924775,3924.6022847581,4568.076078366421,13,4,0,95127,TX00005786,9.166297535216348,0,0,2025-03-06 08:44:55.949594975,False,False,False,True
1423.0581110541511,8943.706806922706,7520.648695868555,5819.229722855146,7171.13492835659,2,3,0,91439,TX00004871,49.98895810891737,0,0,2025-03-08 08:50:58.865886688,False,False,False,True
81.36544857347843,3919.597552629515,3838.232104056037,7917.519215432462,7994.816391577267,10,1,0,64541,TX00004803,13.899690514431969,0,0,2025-03-01 18:00:06.480648041,False,True,False,False
489.10081758729746,3504.5319930577307,3015.431175470433,6065.869466231248,6530.515242939181,8,5,0,59831,TX00004868,14.632118753912733,0,0,2025-03-04 23:20:15.121512175,False,False,False,True
323.1905729167365,3608.0709076759217,3284.880334759185,3071.225995505967,3378.257039776867,22,4,0,36671,TX00000293,3.8707445956092563,0,0,2025-03-21 05:19:42.718271732,False,True,False,False
675.3572155512304,7482.561767679118,6807.204552127888,3215.332655497264,3856.9220102709332,14,2,0,36471,TX00007889,7.919955704761621,0,0,2025-03-27 16:38:53.033303261,True,False,False,False
999.6809641059582,5238.402234693708,4238.72127058775,2750.708305365399,3700.4052212660595,6,0,0,41497,TX00007406,8.697036306051393,0,0,2025-03-27 12:58:32.511251211,False,False,False,True
0.0,7950.2303963505165,7973.061988514829,5612.291866088311,5590.601853532214,4,1,0,93333,TX00005596,9.099642591360993,0,0,2025-03-09 02:42:26.894689560,True,False,False,False
342.12564304477365,6305.991331521965,5963.865688477191,11968.941750790198,12293.961111682733,16,4,0,52718,TX00002887,19.68029713536318,0,0,2025-03-08 18:38:33.591359138,False,False,True,False
48.042422588265424,8115.002857446438,8066.960434858172,11805.78392956988,11851.424231028732,14,3,0,36565,TX00006455,30.586029138344117,1,0,2025-03-23 14:04:12.745274544,False,False,False,True
434.89488487268886,4550.441778300303,4115.546893427614,3250.5804748020655,3663.73061543112,15,0,0,18094,TX00002543,24.11010377370087,0,0,2025-03-23 19:19:36.237623692,True,False,False,False
247.02602140514247,6656.685744398048,6409.659722992906,1482.696595694156,1717.3713160290413,10,6,0,44275,TX00001766,6.596052594830768,0,0,2025-03-04 18:56:42.340234041,True,False,False,False
215.31415166939655,4283.605757933033,4068.291606263636,3290.627237904087,3495.175681990014,21,5,0,40541,TX00006801,0.31828395658008773,0,0,2025-03-14 16:51:24.788478851,False,False,False,True
437.2334378766417,6578.807693161475,6141.574255284833,6176.25866423651,6591.63043021932,18,2,0,48727,TX00001878,36.202467388684425,0,0,2025-03-04 04:58:32.511251211,False,False,False,True
86.11455056332085,8328.057045491587,8241.942494928266,6628.7456819642985,6710.5545049994535,19,2,0,25863,TX00001982,9.794617755105556,0,0,2025-03-14 11:31:42.070207119,True,False,False,False
616.303963709854,3979.576187683519,3363.272223973665,3012.601644893617,3598.090410417978,10,2,0,35309,TX00009730,17.651452927480573,0,0,2025-03-08 05:10:38.343834400,False,False,True,False
72.00523675689584,8536.17858399793,8464.173347241034,1039.7995227476097,1108.2044976666607,3,3,0,15268,TX00009609,1.8054359652823702,0,0,2025-03-18 05:45:12.151215076,False,False,False,True
594.8467871548335,6140.660108784436,5545.813321629602,2272.1662938069276,2837.2707416040193,9,3,0,96604,TX00002686,22.6897310561508,0,0,2025-03-20 13:03:17.659765959,True,False,False,False
390.0974968586727,3283.7383431869084,2893.640846328236,8537.891338280353,8908.483960296093,9,3,0,14997,TX00008931,18.160140542484562,0,0,2025-03-11 18:30:21.062106133,False,False,True,False
505.64571492217954,4121.630390512876,3615.9846755906965,7807.656756373347,8288.020185549418,6,6,0,57246,TX00003459,5.485823541527143,0,0,2025-03-21 05:32:40.396039486,True,False,False,False
1083.55852228308,7590.825662491689,6507.267140208609,6864.505566956785,7893.8861631257105,15,4,0,45851,TX00004542,5.76115454597081,0,0,2025-03-03 23:51:47.470746994,False,False,True,False
1107.081865768892,7239.332943065155,6132.251077296263,1669.6058690642378,2721.333641544685,16,4,0,92937,TX00002179,7.1768102511649845,0,0,2025-03-29 13:47:47.686768770,True,False,False,False
351.5103558895781,1901.8928716728253,1550.3825157832473,6562.611518767773,6896.546356862873,8,1,0,27342,TX00004451,13.824706650609107,0,0,2025-03-16 01:45:51.035103559,False,True,False,False
441.3828946468928,11259.083747922945,10817.700853276052,4623.766676390169,5043.080426304717,5,5,0,76653,TX00003860,7.7635577246672485,0,0,2025-03-14 00:17:42.826282740,False,False,True,False
280.4428074752342,1818.94984799898,1538.5070405237457,5583.653855321503,5850.074522422976,16,1,0,41930,TX00007624,10.998125127805379,0,0,2025-03-16 01:19:55.679568052,False,False,True,False
825.0749309329988,2742.3817289184008,1917.306797985402,3542.1972233134456,4326.018407699795,1,2,0,73146,TX00007655,7.98946749604532,0,0,2025-03-13 11:07:04.482448339,False,False,False,True
230.6509800723112,4184.4700492105885,3953.8190691382774,6967.846019074254,7186.96445014295,10,5,0,95746,TX00004520,1.5937645782594054,0,0,2025-03-22 22:43:57.623762369,False,False,False,True
0.0,6119.803550803602,6285.593662627863,2079.1141309145464,1921.613524681499,8,4,0,87142,TX00002518,5.15207614722271,0,0,2025-03-14 19:01:01.566156626,False,False,False,True
359.4511659919053,6442.517958881528,6083.066792889623,7422.661231235213,7764.139838927523,12,1,0,21415,TX00004837,8.464409356977372,0,0,2025-03-03 16:39:44.878487825,True,False,False,False
350.0809471545108,4226.569067288645,3876.488120134134,4332.703043064239,4665.279942861024,2,1,0,80033,TX00002886,0.11337877890995995,0,1,2025-03-19 12:08:25.490549088,True,False,False,False
910.4282710444694,4360.109068960817,3449.6807979163477,7452.269084548267,8317.175942040512,17,3,0,84704,TX00007282,14.788395280550668,0,0,2025-03-06 16:05:36.993699312,False,False,True,False
0.0,2906.62181636423,3068.210128191002,6826.427813218427,6672.918916982994,1,4,0,43551,TX00006256,0.5762515684308849,0,0,2025-03-22 23:01:14.527452707,False,False,True,False
729.8728925121529,3317.051379148598,2587.178486636445,5206.635646332489,5900.014894219034,21,1,0,73203,TX00004540,2.89128333927568,0,1,2025-03-09 07:49:11.935193539,True,False,False,False
569.4822422504276,5744.885122981595,5175.402880731167,5473.785045590538,6014.793175728444,20,0,0,25153,TX00005640,7.2728651916551605,0,0,2025-03-11 01:30:43.744374514,False,False,True,False
439.5740299769079,3144.5664756794276,2704.99244570252,5234.2170786044835,5651.812407082546,9,6,0,51346,TX00009460,3.612183083579258,0,0,2025-03-07 08:13:23.600360155,True,False,False,False
0.0,1874.018500100614,2154.9596264488036,7409.008681242902,7142.114611212121,1,4,0,42276,TX00003482,6.3313661395700915,0,0,2025-03-20 19:01:53.411341190,True,False,False,False
617.9953518183115,6247.114323016522,5629.11897119821,4692.480929973568,5279.576514200964,7,4,0,69607,TX00001278,1.8263975619368247,0,0,2025-03-08 06:02:29.054905415,True,False,False,False
287.71223155339214,4912.135981578057,4624.4237500246645,4672.078147846308,4945.40476782203,7,5,0,19618,TX00003147,22.130743216685897,0,0,2025-03-24 01:31:09.666966677,True,False,False,False
443.24294561747604,7930.985781686858,7487.742836069382,4675.900419101251,5096.981217437853,4,3,0,94686,TX00008263,10.37370607954667,0,0,2025-03-02 10:07:53.087308645,False,False,False,True
296.9014584624406,7339.9104059452,7043.00894748276,3849.1943109141725,4131.250696453491,9,2,0,31124,TX00003206,16.024802809345523,0,0,2025-03-01 16:20:44.284428358,True,False,False,False
239.33324944237305,3868.631507800641,0.0,175.51618277586053,414.8494322182336,23,0,1,74832,TX00009893,0.38844109627187634,1,1,2025-03-07 18:09:36.777677774,True,False,False,False
513.0544005930399,5681.902511692767,5168.848111099727,7476.85691423711,7964.258594800498,9,4,0,55063,TX00002743,5.407112220532433,0,1,2025-03-19 19:55:01.890188932,False,False,True,False
116.49421135930271,4282.466648865014,4165.972437505711,4669.210505191415,4779.880005982753,8,1,0,86989,TX00006077,6.602632660431963,0,0,2025-03-27 12:49:54.059406042,False,False,True,False
1344.396333341766,6124.109093627954,4779.712760286188,3034.6728847025265,4311.849401377204,17,3,0,64579,TX00004048,18.539760993230875,0,0,2025-03-16 02:24:44.068406820,True,False,False,False
512.9122612551163,2360.4855476543175,1847.5732863992012,3703.252649339206,4190.519297531567,22,5,0,67456,TX00005732,14.692293333737057,0,0,2025-03-15 10:12:38.235823631,False,False,True,False
